,t_in,t_corridor,t_hall,t_out,t_s,AC_power,Time
2019-01-02 18:50:00+09:00,21.86,18.9,18.83,6.52,18.46,233.0,2019-01-02 18:50:00+09:00
2019-01-02 18:55:00+09:00,21.86,18.85,18.8,6.51,18.37,238.0,2019-01-02 18:55:00+09:00
2019-01-02 19:00:00+09:00,21.87,18.81,18.76,6.5,18.28,242.0,2019-01-02 19:00:00+09:00
2019-01-02 19:05:00+09:00,21.87,18.77,18.73,6.62,18.19,244.0,2019-01-02 19:05:00+09:00
2019-01-02 19:10:00+09:00,21.88,18.73,18.69,6.75,18.11,247.0,2019-01-02 19:10:00+09:00
2019-01-02 19:15:00+09:00,21.89,18.69,18.66,6.88,18.03,249.0,2019-01-02 19:15:00+09:00
2019-01-02 19:20:00+09:00,21.89,18.66,18.63,7.0,17.96,251.0,2019-01-02 19:20:00+09:00
2019-01-02 19:25:00+09:00,21.9,18.63,18.61,7.12,17.89,253.0,2019-01-02 19:25:00+09:00
2019-01-02 19:30:00+09:00,21.9,18.59,18.58,7.25,17.82,254.0,2019-01-02 19:30:00+09:00
2019-01-02 19:35:00+09:00,21.91,18.56,18.56,7.38,17.75,256.0,2019-01-02 19:35:00+09:00
2019-01-02 19:40:00+09:00,21.92,18.54,18.53,7.5,17.69,257.0,2019-01-02 19:40:00+09:00
2019-01-02 19:45:00+09:00,21.92,18.51,18.51,7.62,17.63,258.0,2019-01-02 19:45:00+09:00
2019-01-02 19:50:00+09:00,21.93,18.49,18.5,7.75,17.58,259.0,2019-01-02 19:50:00+09:00
2019-01-02 19:55:00+09:00,21.93,18.46,18.48,7.88,17.52,260.0,2019-01-02 19:55:00+09:00
2019-01-02 20:00:00+09:00,21.94,18.44,18.46,8.0,17.47,260.0,2019-01-02 20:00:00+09:00
2019-01-02 20:05:00+09:00,21.94,18.42,18.45,7.98,17.42,262.0,2019-01-02 20:05:00+09:00
2019-01-02 20:10:00+09:00,21.95,18.4,18.43,7.97,17.37,263.0,2019-01-02 20:10:00+09:00
2019-01-02 20:15:00+09:00,21.95,18.38,18.42,7.95,17.32,265.0,2019-01-02 20:15:00+09:00
2019-01-02 20:20:00+09:00,21.95,18.37,18.4,7.93,17.28,267.0,2019-01-02 20:20:00+09:00
2019-01-02 20:25:00+09:00,21.95,18.35,18.39,7.92,17.23,269.0,2019-01-02 20:25:00+09:00
2019-01-02 20:30:00+09:00,21.95,18.33,18.38,7.9,17.18,271.0,2019-01-02 20:30:00+09:00
2019-01-02 20:35:00+09:00,21.95,18.31,18.36,7.88,17.14,273.0,2019-01-02 20:35:00+09:00
2019-01-02 20:40:00+09:00,21.95,18.3,18.35,7.87,17.09,275.0,2019-01-02 20:40:00+09:00
2019-01-02 20:45:00+09:00,21.95,18.28,18.34,7.85,17.05,277.0,2019-01-02 20:45:00+09:00
2019-01-02 20:50:00+09:00,21.95,18.26,18.32,7.83,17.0,279.0,2019-01-02 20:50:00+09:00
2019-01-02 20:55:00+09:00,21.94,18.25,18.31,7.82,16.96,281.0,2019-01-02 20:55:00+09:00
2019-01-02 21:00:00+09:00,21.94,18.23,18.3,7.8,16.91,283.0,2019-01-02 21:00:00+09:00
2019-01-02 21:05:00+09:00,21.94,18.21,18.28,7.58,16.87,286.0,2019-01-02 21:05:00+09:00
2019-01-02 21:10:00+09:00,21.94,18.2,18.27,7.37,16.82,290.0,2019-01-02 21:10:00+09:00
2019-01-02 21:15:00+09:00,21.93,18.18,18.25,7.15,16.78,294.0,2019-01-02 21:15:00+09:00
2019-01-02 21:20:00+09:00,21.93,18.16,18.24,6.93,16.73,298.0,2019-01-02 21:20:00+09:00
2019-01-02 21:25:00+09:00,21.92,18.14,18.22,6.72,16.68,303.0,2019-01-02 21:25:00+09:00
2019-01-02 21:30:00+09:00,21.92,18.11,18.2,6.5,16.62,308.0,2019-01-02 21:30:00+09:00
2019-01-02 21:35:00+09:00,21.91,18.09,18.18,6.28,16.57,313.0,2019-01-02 21:35:00+09:00
2019-01-02 21:40:00+09:00,21.91,18.07,18.16,6.07,16.51,318.0,2019-01-02 21:40:00+09:00
2019-01-02 21:45:00+09:00,21.9,18.04,18.14,5.85,16.45,324.0,2019-01-02 21:45:00+09:00
2019-01-02 21:50:00+09:00,21.9,18.01,18.11,5.63,16.39,329.0,2019-01-02 21:50:00+09:00
2019-01-02 21:55:00+09:00,21.89,17.99,18.09,5.42,16.33,336.0,2019-01-02 21:55:00+09:00
2019-01-02 22:00:00+09:00,21.89,17.96,18.06,5.2,16.27,343.0,2019-01-02 22:00:00+09:00
2019-01-02 22:05:00+09:00,21.88,17.93,18.03,5.17,16.21,348.0,2019-01-02 22:05:00+09:00
2019-01-02 22:10:00+09:00,21.88,17.9,18.01,5.13,16.15,353.0,2019-01-02 22:10:00+09:00
2019-01-02 22:15:00+09:00,21.88,17.87,17.98,5.1,16.08,357.0,2019-01-02 22:15:00+09:00
2019-01-02 22:20:00+09:00,21.89,17.84,17.95,5.07,16.02,362.0,2019-01-02 22:20:00+09:00
2019-01-02 22:25:00+09:00,21.89,17.81,17.92,5.03,15.97,366.0,2019-01-02 22:25:00+09:00
2019-01-02 22:30:00+09:00,21.89,17.78,17.9,5.0,15.91,371.0,2019-01-02 22:30:00+09:00
2019-01-02 22:35:00+09:00,21.9,17.75,17.87,4.97,15.85,375.0,2019-01-02 22:35:00+09:00
2019-01-02 22:40:00+09:00,21.9,17.72,17.84,4.93,15.79,378.0,2019-01-02 22:40:00+09:00
2019-01-02 22:45:00+09:00,21.9,17.69,17.82,4.9,15.74,382.0,2019-01-02 22:45:00+09:00
2019-01-02 22:50:00+09:00,21.91,17.66,17.79,4.87,15.68,386.0,2019-01-02 22:50:00+09:00
2019-01-02 22:55:00+09:00,21.91,17.64,17.77,4.83,15.63,389.0,2019-01-02 22:55:00+09:00
2019-01-02 23:00:00+09:00,21.91,17.61,17.75,4.8,15.58,392.0,2019-01-02 23:00:00+09:00
2019-01-02 23:05:00+09:00,21.92,17.58,17.72,4.67,15.52,397.0,2019-01-02 23:05:00+09:00
2019-01-02 23:10:00+09:00,21.92,17.56,17.7,4.55,15.47,402.0,2019-01-02 23:10:00+09:00
2019-01-02 23:15:00+09:00,21.92,17.53,17.67,4.42,15.42,407.0,2019-01-02 23:15:00+09:00
2019-01-02 23:20:00+09:00,21.92,17.5,17.65,4.3,15.36,412.0,2019-01-02 23:20:00+09:00
2019-01-02 23:25:00+09:00,21.92,17.48,17.63,4.17,15.31,417.0,2019-01-02 23:25:00+09:00
2019-01-02 23:30:00+09:00,21.92,17.45,17.6,4.05,15.25,422.0,2019-01-02 23:30:00+09:00
2019-01-02 23:35:00+09:00,21.92,17.42,17.58,3.92,15.2,427.0,2019-01-02 23:35:00+09:00
2019-01-02 23:40:00+09:00,21.91,17.39,17.55,3.8,15.15,433.0,2019-01-02 23:40:00+09:00
2019-01-02 23:45:00+09:00,21.91,17.37,17.53,3.67,15.09,438.0,2019-01-02 23:45:00+09:00
2019-01-02 23:50:00+09:00,21.91,17.34,17.5,3.55,15.03,444.0,2019-01-02 23:50:00+09:00
2019-01-02 23:55:00+09:00,21.91,17.31,17.48,3.42,14.98,449.0,2019-01-02 23:55:00+09:00
2019-01-03 00:00:00+09:00,21.91,17.28,17.45,3.3,14.92,455.0,2019-01-03 00:00:00+09:00
