,t_in,t_corridor,t_hall,t_out,t_s,AC_power,Time
2019-01-01 20:05:00+09:00,21.78,20.59,20.98,4.06,23.89,134.0,2019-01-01 20:05:00+09:00
2019-01-01 20:10:00+09:00,21.73,20.54,20.94,4.02,23.81,134.0,2019-01-01 20:10:00+09:00
2019-01-01 20:15:00+09:00,21.71,20.49,20.9,3.97,23.73,133.0,2019-01-01 20:15:00+09:00
2019-01-01 20:20:00+09:00,21.7,20.45,20.87,3.93,23.65,133.0,2019-01-01 20:20:00+09:00
2019-01-01 20:25:00+09:00,21.7,20.4,20.84,3.89,23.57,134.0,2019-01-01 20:25:00+09:00
2019-01-01 20:30:00+09:00,21.7,20.36,20.81,3.85,23.49,134.0,2019-01-01 20:30:00+09:00
2019-01-01 20:35:00+09:00,21.7,20.32,20.79,3.81,23.41,134.0,2019-01-01 20:35:00+09:00
2019-01-01 20:40:00+09:00,21.71,20.28,20.77,3.77,23.33,134.0,2019-01-01 20:40:00+09:00
2019-01-01 20:45:00+09:00,21.72,20.24,20.76,3.73,23.25,134.0,2019-01-01 20:45:00+09:00
2019-01-01 20:50:00+09:00,21.73,20.2,20.74,3.68,23.17,140.0,2019-01-01 20:50:00+09:00
2019-01-01 20:55:00+09:00,21.74,20.16,20.73,3.64,23.1,147.0,2019-01-01 20:55:00+09:00
2019-01-01 21:00:00+09:00,21.76,20.13,20.72,3.6,23.02,153.0,2019-01-01 21:00:00+09:00
2019-01-01 21:05:00+09:00,21.77,20.1,20.71,3.56,22.94,160.0,2019-01-01 21:05:00+09:00
2019-01-01 21:10:00+09:00,21.78,20.06,20.7,3.52,22.86,165.0,2019-01-01 21:10:00+09:00
2019-01-01 21:15:00+09:00,21.8,20.03,20.69,3.48,22.79,171.0,2019-01-01 21:15:00+09:00
2019-01-01 21:20:00+09:00,21.81,20.0,20.68,3.43,22.71,176.0,2019-01-01 21:20:00+09:00
2019-01-01 21:25:00+09:00,21.82,19.98,20.67,3.39,22.64,181.0,2019-01-01 21:25:00+09:00
2019-01-01 21:30:00+09:00,21.83,19.95,20.67,3.35,22.56,185.0,2019-01-01 21:30:00+09:00
2019-01-01 21:35:00+09:00,21.84,19.92,20.66,3.31,22.48,189.0,2019-01-01 21:35:00+09:00
2019-01-01 21:40:00+09:00,21.85,19.89,20.65,3.27,22.41,193.0,2019-01-01 21:40:00+09:00
2019-01-01 21:45:00+09:00,21.86,19.87,20.64,3.23,22.33,197.0,2019-01-01 21:45:00+09:00
2019-01-01 21:50:00+09:00,21.87,19.84,20.63,3.18,22.26,201.0,2019-01-01 21:50:00+09:00
2019-01-01 21:55:00+09:00,21.88,19.82,20.63,3.14,22.18,204.0,2019-01-01 21:55:00+09:00
2019-01-01 22:00:00+09:00,21.88,19.8,20.62,3.1,22.11,208.0,2019-01-01 22:00:00+09:00
2019-01-01 22:05:00+09:00,21.89,19.77,20.61,3.07,22.04,211.0,2019-01-01 22:05:00+09:00
2019-01-01 22:10:00+09:00,21.87,19.75,20.6,3.03,21.96,217.0,2019-01-01 22:10:00+09:00
2019-01-01 22:15:00+09:00,21.87,19.73,20.58,3.0,21.89,221.0,2019-01-01 22:15:00+09:00
2019-01-01 22:20:00+09:00,21.87,19.7,20.57,2.97,21.82,226.0,2019-01-01 22:20:00+09:00
2019-01-01 22:25:00+09:00,21.88,19.68,20.56,2.93,21.75,230.0,2019-01-01 22:25:00+09:00
2019-01-01 22:30:00+09:00,21.88,19.66,20.55,2.9,21.67,234.0,2019-01-01 22:30:00+09:00
2019-01-01 22:35:00+09:00,21.89,19.64,20.54,2.87,21.6,238.0,2019-01-01 22:35:00+09:00
2019-01-01 22:40:00+09:00,21.89,19.62,20.54,2.83,21.53,241.0,2019-01-01 22:40:00+09:00
2019-01-01 22:45:00+09:00,21.9,19.6,20.53,2.8,21.46,245.0,2019-01-01 22:45:00+09:00
2019-01-01 22:50:00+09:00,21.9,19.58,20.52,2.77,21.39,248.0,2019-01-01 22:50:00+09:00
2019-01-01 22:55:00+09:00,21.91,19.56,20.51,2.73,21.32,251.0,2019-01-01 22:55:00+09:00
2019-01-01 23:00:00+09:00,21.91,19.54,20.51,2.7,21.25,253.0,2019-01-01 23:00:00+09:00
2019-01-01 23:05:00+09:00,21.92,19.52,20.5,2.72,21.18,256.0,2019-01-01 23:05:00+09:00
2019-01-01 23:10:00+09:00,21.9,19.5,20.49,2.73,21.11,261.0,2019-01-01 23:10:00+09:00
2019-01-01 23:15:00+09:00,21.9,19.48,20.48,2.75,21.04,264.0,2019-01-01 23:15:00+09:00
2019-01-01 23:20:00+09:00,21.9,19.46,20.47,2.77,20.97,268.0,2019-01-01 23:20:00+09:00
2019-01-01 23:25:00+09:00,21.9,19.45,20.46,2.78,20.9,271.0,2019-01-01 23:25:00+09:00
2019-01-01 23:30:00+09:00,21.9,19.43,20.46,2.8,20.83,274.0,2019-01-01 23:30:00+09:00
2019-01-01 23:35:00+09:00,21.91,19.41,20.45,2.82,20.76,277.0,2019-01-01 23:35:00+09:00
2019-01-01 23:40:00+09:00,21.91,19.4,20.45,2.83,20.7,279.0,2019-01-01 23:40:00+09:00
2019-01-01 23:45:00+09:00,21.92,19.38,20.44,2.85,20.63,281.0,2019-01-01 23:45:00+09:00
2019-01-01 23:50:00+09:00,21.93,19.37,20.44,2.87,20.56,284.0,2019-01-01 23:50:00+09:00
2019-01-01 23:55:00+09:00,21.93,19.36,20.43,2.88,20.5,286.0,2019-01-01 23:55:00+09:00
2019-01-02 00:00:00+09:00,21.94,19.34,20.43,2.9,20.43,288.0,2019-01-02 00:00:00+09:00
2019-01-02 00:05:00+09:00,21.94,19.33,20.43,2.85,20.37,290.0,2019-01-02 00:05:00+09:00
2019-01-02 00:10:00+09:00,21.99,19.32,20.44,2.8,20.3,286.0,2019-01-02 00:10:00+09:00
2019-01-02 00:15:00+09:00,22.01,19.31,20.45,2.75,20.23,284.0,2019-01-02 00:15:00+09:00
2019-01-02 00:20:00+09:00,22.02,19.3,20.45,2.7,20.17,282.0,2019-01-02 00:20:00+09:00
2019-01-02 00:25:00+09:00,22.03,19.29,20.45,2.65,20.1,281.0,2019-01-02 00:25:00+09:00
2019-01-02 00:30:00+09:00,22.03,19.28,20.45,2.6,20.04,280.0,2019-01-02 00:30:00+09:00
2019-01-02 00:35:00+09:00,22.03,19.27,20.45,2.55,19.97,279.0,2019-01-02 00:35:00+09:00
2019-01-02 00:40:00+09:00,22.03,19.26,20.44,2.5,19.91,279.0,2019-01-02 00:40:00+09:00
2019-01-02 00:45:00+09:00,22.03,19.25,20.44,2.45,19.85,278.0,2019-01-02 00:45:00+09:00
2019-01-02 00:50:00+09:00,22.02,19.24,20.43,2.4,19.78,278.0,2019-01-02 00:50:00+09:00
2019-01-02 00:55:00+09:00,22.02,19.23,20.42,2.35,19.72,278.0,2019-01-02 00:55:00+09:00
2019-01-02 01:00:00+09:00,22.01,19.22,20.42,2.3,19.65,278.0,2019-01-02 01:00:00+09:00
2019-01-02 01:05:00+09:00,22.01,19.21,20.41,2.28,19.59,278.0,2019-01-02 01:05:00+09:00
2019-01-02 01:10:00+09:00,22.0,19.2,20.4,2.27,19.53,278.0,2019-01-02 01:10:00+09:00
2019-01-02 01:15:00+09:00,22.0,19.18,20.39,2.25,19.46,279.0,2019-01-02 01:15:00+09:00
2019-01-02 01:20:00+09:00,22.0,19.17,20.39,2.23,19.4,279.0,2019-01-02 01:20:00+09:00
2019-01-02 01:25:00+09:00,21.99,19.16,20.38,2.22,19.34,280.0,2019-01-02 01:25:00+09:00
2019-01-02 01:30:00+09:00,21.99,19.15,20.37,2.2,19.28,280.0,2019-01-02 01:30:00+09:00
2019-01-02 01:35:00+09:00,21.99,19.14,20.37,2.18,19.21,281.0,2019-01-02 01:35:00+09:00
2019-01-02 01:40:00+09:00,21.99,19.13,20.36,2.17,19.15,282.0,2019-01-02 01:40:00+09:00
2019-01-02 01:45:00+09:00,21.98,19.12,20.35,2.15,19.09,283.0,2019-01-02 01:45:00+09:00
2019-01-02 01:50:00+09:00,21.98,19.11,20.35,2.13,19.03,283.0,2019-01-02 01:50:00+09:00
2019-01-02 01:55:00+09:00,21.98,19.09,20.34,2.12,18.97,284.0,2019-01-02 01:55:00+09:00
2019-01-02 02:00:00+09:00,21.98,19.08,20.34,2.1,18.91,285.0,2019-01-02 02:00:00+09:00
2019-01-02 02:05:00+09:00,21.98,19.07,20.33,2.06,18.85,286.0,2019-01-02 02:05:00+09:00
2019-01-02 02:10:00+09:00,21.98,19.06,20.32,2.02,18.79,287.0,2019-01-02 02:10:00+09:00
2019-01-02 02:15:00+09:00,21.98,19.05,20.32,1.98,18.73,288.0,2019-01-02 02:15:00+09:00
2019-01-02 02:20:00+09:00,21.98,19.04,20.31,1.93,18.66,289.0,2019-01-02 02:20:00+09:00
2019-01-02 02:25:00+09:00,21.98,19.03,20.31,1.89,18.6,291.0,2019-01-02 02:25:00+09:00
2019-01-02 02:30:00+09:00,21.97,19.02,20.3,1.85,18.54,292.0,2019-01-02 02:30:00+09:00
2019-01-02 02:35:00+09:00,21.97,19.01,20.3,1.81,18.48,293.0,2019-01-02 02:35:00+09:00
2019-01-02 02:40:00+09:00,21.97,19.0,20.29,1.77,18.42,295.0,2019-01-02 02:40:00+09:00
2019-01-02 02:45:00+09:00,21.97,18.99,20.29,1.72,18.36,296.0,2019-01-02 02:45:00+09:00
2019-01-02 02:50:00+09:00,21.97,18.98,20.28,1.68,18.3,297.0,2019-01-02 02:50:00+09:00
2019-01-02 02:55:00+09:00,21.97,18.97,20.28,1.64,18.24,298.0,2019-01-02 02:55:00+09:00
2019-01-02 03:00:00+09:00,21.97,18.96,20.27,1.6,18.19,300.0,2019-01-02 03:00:00+09:00
2019-01-02 03:05:00+09:00,21.97,18.95,20.27,1.52,18.13,301.0,2019-01-02 03:05:00+09:00
2019-01-02 03:10:00+09:00,21.97,18.94,20.26,1.43,18.07,303.0,2019-01-02 03:10:00+09:00
2019-01-02 03:15:00+09:00,21.97,18.93,20.25,1.35,18.01,304.0,2019-01-02 03:15:00+09:00
2019-01-02 03:20:00+09:00,21.97,18.92,20.25,1.27,17.95,306.0,2019-01-02 03:20:00+09:00
2019-01-02 03:25:00+09:00,21.97,18.91,20.24,1.18,17.89,308.0,2019-01-02 03:25:00+09:00
2019-01-02 03:30:00+09:00,21.97,18.9,20.24,1.1,17.83,309.0,2019-01-02 03:30:00+09:00
2019-01-02 03:35:00+09:00,21.96,18.88,20.23,1.02,17.77,311.0,2019-01-02 03:35:00+09:00
2019-01-02 03:40:00+09:00,21.96,18.87,20.22,0.93,17.71,313.0,2019-01-02 03:40:00+09:00
2019-01-02 03:45:00+09:00,21.96,18.86,20.22,0.85,17.65,315.0,2019-01-02 03:45:00+09:00
2019-01-02 03:50:00+09:00,21.96,18.85,20.21,0.77,17.59,317.0,2019-01-02 03:50:00+09:00
2019-01-02 03:55:00+09:00,21.96,18.84,20.2,0.68,17.53,318.0,2019-01-02 03:55:00+09:00
2019-01-02 04:00:00+09:00,21.96,18.83,20.2,0.6,17.47,320.0,2019-01-02 04:00:00+09:00
2019-01-02 04:05:00+09:00,21.96,18.81,20.19,0.57,17.41,322.0,2019-01-02 04:05:00+09:00
2019-01-02 04:10:00+09:00,21.96,18.8,20.19,0.53,17.35,324.0,2019-01-02 04:10:00+09:00
2019-01-02 04:15:00+09:00,21.96,18.79,20.18,0.5,17.29,326.0,2019-01-02 04:15:00+09:00
2019-01-02 04:20:00+09:00,21.96,18.78,20.17,0.47,17.23,327.0,2019-01-02 04:20:00+09:00
2019-01-02 04:25:00+09:00,21.96,18.77,20.17,0.43,17.18,329.0,2019-01-02 04:25:00+09:00
2019-01-02 04:30:00+09:00,21.96,18.76,20.16,0.4,17.12,330.0,2019-01-02 04:30:00+09:00
2019-01-02 04:35:00+09:00,21.96,18.75,20.16,0.37,17.06,332.0,2019-01-02 04:35:00+09:00
2019-01-02 04:40:00+09:00,21.96,18.74,20.15,0.33,17.0,333.0,2019-01-02 04:40:00+09:00
2019-01-02 04:45:00+09:00,21.97,18.73,20.15,0.3,16.94,335.0,2019-01-02 04:45:00+09:00
2019-01-02 04:50:00+09:00,21.97,18.72,20.14,0.27,16.88,336.0,2019-01-02 04:50:00+09:00
2019-01-02 04:55:00+09:00,21.97,18.71,20.14,0.23,16.83,338.0,2019-01-02 04:55:00+09:00
2019-01-02 05:00:00+09:00,21.97,18.7,20.13,0.2,16.77,339.0,2019-01-02 05:00:00+09:00
2019-01-02 05:05:00+09:00,21.97,18.69,20.13,0.16,16.71,340.0,2019-01-02 05:05:00+09:00
2019-01-02 05:10:00+09:00,21.97,18.68,20.13,0.12,16.65,342.0,2019-01-02 05:10:00+09:00
2019-01-02 05:15:00+09:00,21.97,18.67,20.12,0.08,16.59,343.0,2019-01-02 05:15:00+09:00
2019-01-02 05:20:00+09:00,21.97,18.66,20.12,0.03,16.54,344.0,2019-01-02 05:20:00+09:00
2019-01-02 05:25:00+09:00,21.97,18.65,20.11,-0.01,16.48,345.0,2019-01-02 05:25:00+09:00
2019-01-02 05:30:00+09:00,21.97,18.64,20.11,-0.05,16.42,346.0,2019-01-02 05:30:00+09:00
2019-01-02 05:35:00+09:00,21.97,18.63,20.1,-0.09,16.36,348.0,2019-01-02 05:35:00+09:00
2019-01-02 05:40:00+09:00,21.97,18.62,20.1,-0.13,16.31,349.0,2019-01-02 05:40:00+09:00
2019-01-02 05:45:00+09:00,21.97,18.61,20.09,-0.17,16.25,350.0,2019-01-02 05:45:00+09:00
2019-01-02 05:50:00+09:00,21.97,18.6,20.09,-0.22,16.19,351.0,2019-01-02 05:50:00+09:00
2019-01-02 05:55:00+09:00,21.97,18.59,20.08,-0.26,16.14,353.0,2019-01-02 05:55:00+09:00
2019-01-02 06:00:00+09:00,21.97,18.58,20.08,-0.3,16.08,354.0,2019-01-02 06:00:00+09:00
2019-01-02 06:05:00+09:00,21.97,18.57,20.08,-0.32,16.02,355.0,2019-01-02 06:05:00+09:00
2019-01-02 06:10:00+09:00,21.97,18.56,20.07,-0.33,15.97,356.0,2019-01-02 06:10:00+09:00
2019-01-02 06:15:00+09:00,21.97,18.55,20.07,-0.35,15.91,357.0,2019-01-02 06:15:00+09:00
2019-01-02 06:20:00+09:00,21.97,18.54,20.06,-0.37,15.85,358.0,2019-01-02 06:20:00+09:00
2019-01-02 06:25:00+09:00,21.97,18.53,20.06,-0.38,15.8,359.0,2019-01-02 06:25:00+09:00
2019-01-02 06:30:00+09:00,21.97,18.53,20.06,-0.4,15.74,360.0,2019-01-02 06:30:00+09:00
2019-01-02 06:35:00+09:00,21.98,18.52,20.05,-0.42,15.69,361.0,2019-01-02 06:35:00+09:00
2019-01-02 06:40:00+09:00,21.98,18.51,20.05,-0.43,15.63,361.0,2019-01-02 06:40:00+09:00
2019-01-02 06:45:00+09:00,21.98,18.5,20.04,-0.45,15.58,362.0,2019-01-02 06:45:00+09:00
2019-01-02 06:50:00+09:00,21.98,18.49,20.04,-0.47,15.52,363.0,2019-01-02 06:50:00+09:00
2019-01-02 06:55:00+09:00,21.98,18.49,20.04,-0.48,15.47,364.0,2019-01-02 06:55:00+09:00
2019-01-02 07:00:00+09:00,21.98,18.48,20.03,-0.5,15.41,365.0,2019-01-02 07:00:00+09:00
2019-01-02 07:05:00+09:00,21.98,18.47,20.03,-0.38,15.37,364.0,2019-01-02 07:05:00+09:00
2019-01-02 07:10:00+09:00,22.0,18.47,20.04,-0.25,15.33,363.0,2019-01-02 07:10:00+09:00
2019-01-02 07:15:00+09:00,22.02,18.47,20.05,-0.12,15.32,360.0,2019-01-02 07:15:00+09:00
2019-01-02 07:20:00+09:00,22.05,18.47,20.06,0.0,15.31,355.0,2019-01-02 07:20:00+09:00
2019-01-02 07:25:00+09:00,22.07,18.48,20.08,0.12,15.31,350.0,2019-01-02 07:25:00+09:00
2019-01-02 07:30:00+09:00,22.1,18.49,20.09,0.25,15.32,343.0,2019-01-02 07:30:00+09:00
2019-01-02 07:35:00+09:00,22.13,18.5,20.11,0.38,15.34,335.0,2019-01-02 07:35:00+09:00
2019-01-02 07:40:00+09:00,22.15,18.51,20.13,0.5,15.36,327.0,2019-01-02 07:40:00+09:00
2019-01-02 07:45:00+09:00,22.18,18.53,20.15,0.62,15.39,317.0,2019-01-02 07:45:00+09:00
2019-01-02 07:50:00+09:00,22.2,18.54,20.17,0.75,15.42,308.0,2019-01-02 07:50:00+09:00
2019-01-02 07:55:00+09:00,22.22,18.56,20.19,0.88,15.46,297.0,2019-01-02 07:55:00+09:00
2019-01-02 08:00:00+09:00,22.24,18.58,20.22,1.0,15.51,286.0,2019-01-02 08:00:00+09:00
2019-01-02 08:05:00+09:00,22.25,18.6,20.24,1.18,15.56,275.0,2019-01-02 08:05:00+09:00
2019-01-02 08:10:00+09:00,22.28,18.63,20.26,1.35,15.63,263.0,2019-01-02 08:10:00+09:00
2019-01-02 08:15:00+09:00,22.31,18.65,20.29,1.53,15.73,248.0,2019-01-02 08:15:00+09:00
2019-01-02 08:20:00+09:00,22.34,18.68,20.32,1.7,15.84,233.0,2019-01-02 08:20:00+09:00
2019-01-02 08:25:00+09:00,22.38,18.71,20.35,1.88,15.96,216.0,2019-01-02 08:25:00+09:00
2019-01-02 08:30:00+09:00,22.41,18.75,20.38,2.05,16.09,200.0,2019-01-02 08:30:00+09:00
2019-01-02 08:35:00+09:00,22.45,18.78,20.42,2.23,16.24,183.0,2019-01-02 08:35:00+09:00
2019-01-02 08:40:00+09:00,22.48,18.82,20.45,2.4,16.41,165.0,2019-01-02 08:40:00+09:00
2019-01-02 08:45:00+09:00,22.51,18.86,20.49,2.57,16.58,146.0,2019-01-02 08:45:00+09:00
2019-01-02 08:50:00+09:00,22.54,18.9,20.53,2.75,16.77,140.0,2019-01-02 08:50:00+09:00
2019-01-02 08:55:00+09:00,22.57,18.95,20.56,2.92,16.98,140.0,2019-01-02 08:55:00+09:00
2019-01-02 09:00:00+09:00,22.6,18.99,20.6,3.1,17.19,140.0,2019-01-02 09:00:00+09:00
2019-01-02 09:05:00+09:00,22.63,19.04,20.64,3.3,17.42,140.0,2019-01-02 09:05:00+09:00
2019-01-02 09:10:00+09:00,22.64,19.08,20.67,3.5,17.64,140.0,2019-01-02 09:10:00+09:00
2019-01-02 09:15:00+09:00,22.64,19.13,20.69,3.7,17.87,139.0,2019-01-02 09:15:00+09:00
2019-01-02 09:20:00+09:00,22.64,19.18,20.72,3.9,18.09,139.0,2019-01-02 09:20:00+09:00
2019-01-02 09:25:00+09:00,22.63,19.22,20.74,4.1,18.32,10.0,2019-01-02 09:25:00+09:00
2019-01-02 09:30:00+09:00,22.67,19.26,20.77,4.3,18.54,10.0,2019-01-02 09:30:00+09:00
2019-01-02 09:35:00+09:00,22.73,19.31,20.82,4.5,18.77,10.0,2019-01-02 09:35:00+09:00
2019-01-02 09:40:00+09:00,22.8,19.36,20.87,4.7,18.99,10.0,2019-01-02 09:40:00+09:00
2019-01-02 09:45:00+09:00,22.88,19.41,20.93,4.9,19.22,10.0,2019-01-02 09:45:00+09:00
2019-01-02 09:50:00+09:00,22.97,19.46,20.99,5.1,19.45,10.0,2019-01-02 09:50:00+09:00
2019-01-02 09:55:00+09:00,23.06,19.52,21.06,5.3,19.68,10.0,2019-01-02 09:55:00+09:00
2019-01-02 10:00:00+09:00,23.16,19.58,21.13,5.5,19.91,10.0,2019-01-02 10:00:00+09:00
2019-01-02 10:05:00+09:00,23.26,19.64,21.21,5.6,20.14,10.0,2019-01-02 10:05:00+09:00
2019-01-02 10:10:00+09:00,23.36,19.7,21.29,5.7,20.36,10.0,2019-01-02 10:10:00+09:00
2019-01-02 10:15:00+09:00,23.45,19.76,21.36,5.8,20.59,10.0,2019-01-02 10:15:00+09:00
2019-01-02 10:20:00+09:00,23.55,19.82,21.44,5.9,20.81,10.0,2019-01-02 10:20:00+09:00
2019-01-02 10:25:00+09:00,23.65,19.89,21.52,6.0,21.03,10.0,2019-01-02 10:25:00+09:00
2019-01-02 10:30:00+09:00,23.74,19.95,21.6,6.1,21.26,10.0,2019-01-02 10:30:00+09:00
2019-01-02 10:35:00+09:00,23.84,20.02,21.69,6.2,21.48,10.0,2019-01-02 10:35:00+09:00
2019-01-02 10:40:00+09:00,23.94,20.08,21.77,6.3,21.7,10.0,2019-01-02 10:40:00+09:00
2019-01-02 10:45:00+09:00,24.03,20.15,21.85,6.4,21.91,10.0,2019-01-02 10:45:00+09:00
2019-01-02 10:50:00+09:00,24.13,20.21,21.93,6.5,22.13,10.0,2019-01-02 10:50:00+09:00
2019-01-02 10:55:00+09:00,24.22,20.28,22.01,6.6,22.34,10.0,2019-01-02 10:55:00+09:00
2019-01-02 11:00:00+09:00,24.32,20.35,22.09,6.7,22.56,10.0,2019-01-02 11:00:00+09:00
2019-01-02 11:05:00+09:00,24.41,20.42,22.17,6.81,22.77,10.0,2019-01-02 11:05:00+09:00
2019-01-02 11:10:00+09:00,24.51,20.48,22.26,6.92,22.98,10.0,2019-01-02 11:10:00+09:00
2019-01-02 11:15:00+09:00,24.6,20.55,22.34,7.03,23.19,10.0,2019-01-02 11:15:00+09:00
2019-01-02 11:20:00+09:00,24.7,20.62,22.42,7.13,23.39,10.0,2019-01-02 11:20:00+09:00
2019-01-02 11:25:00+09:00,24.79,20.69,22.5,7.24,23.6,10.0,2019-01-02 11:25:00+09:00
2019-01-02 11:30:00+09:00,24.88,20.75,22.58,7.35,23.8,10.0,2019-01-02 11:30:00+09:00
2019-01-02 11:35:00+09:00,24.97,20.82,22.66,7.46,24.0,10.0,2019-01-02 11:35:00+09:00
2019-01-02 11:40:00+09:00,25.06,20.89,22.74,7.57,24.2,10.0,2019-01-02 11:40:00+09:00
2019-01-02 11:45:00+09:00,25.15,20.96,22.82,7.68,24.4,10.0,2019-01-02 11:45:00+09:00
2019-01-02 11:50:00+09:00,25.24,21.03,22.9,7.78,24.6,10.0,2019-01-02 11:50:00+09:00
2019-01-02 11:55:00+09:00,25.33,21.09,22.98,7.89,24.79,10.0,2019-01-02 11:55:00+09:00
2019-01-02 12:00:00+09:00,25.41,21.16,23.06,8.0,24.99,10.0,2019-01-02 12:00:00+09:00
2019-01-02 12:05:00+09:00,25.5,21.23,23.14,8.06,25.18,10.0,2019-01-02 12:05:00+09:00
2019-01-02 12:10:00+09:00,25.58,21.3,23.22,8.12,25.37,10.0,2019-01-02 12:10:00+09:00
2019-01-02 12:15:00+09:00,25.66,21.37,23.3,8.18,25.56,10.0,2019-01-02 12:15:00+09:00
2019-01-02 12:20:00+09:00,25.74,21.44,23.38,8.23,25.74,10.0,2019-01-02 12:20:00+09:00
2019-01-02 12:25:00+09:00,25.82,21.51,23.46,8.29,25.93,10.0,2019-01-02 12:25:00+09:00
2019-01-02 12:30:00+09:00,25.9,21.58,23.53,8.35,26.11,10.0,2019-01-02 12:30:00+09:00
2019-01-02 12:35:00+09:00,25.98,21.65,23.61,8.41,26.29,10.0,2019-01-02 12:35:00+09:00
2019-01-02 12:40:00+09:00,26.05,21.72,23.69,8.47,26.47,10.0,2019-01-02 12:40:00+09:00
2019-01-02 12:45:00+09:00,26.13,21.78,23.77,8.53,26.65,10.0,2019-01-02 12:45:00+09:00
2019-01-02 12:50:00+09:00,26.2,21.85,23.85,8.58,26.83,10.0,2019-01-02 12:50:00+09:00
2019-01-02 12:55:00+09:00,26.28,21.92,23.92,8.64,27.01,10.0,2019-01-02 12:55:00+09:00
2019-01-02 13:00:00+09:00,26.36,21.99,24.0,8.7,27.18,10.0,2019-01-02 13:00:00+09:00
2019-01-02 13:05:00+09:00,26.44,22.06,24.08,8.72,27.35,10.0,2019-01-02 13:05:00+09:00
2019-01-02 13:10:00+09:00,26.52,22.13,24.16,8.73,27.52,10.0,2019-01-02 13:10:00+09:00
2019-01-02 13:15:00+09:00,26.6,22.2,24.24,8.75,27.68,10.0,2019-01-02 13:15:00+09:00
2019-01-02 13:20:00+09:00,26.68,22.27,24.32,8.77,27.84,10.0,2019-01-02 13:20:00+09:00
2019-01-02 13:25:00+09:00,26.76,22.34,24.4,8.78,28.01,10.0,2019-01-02 13:25:00+09:00
2019-01-02 13:30:00+09:00,26.85,22.41,24.49,8.8,28.17,10.0,2019-01-02 13:30:00+09:00
2019-01-02 13:35:00+09:00,26.93,22.48,24.57,8.82,28.32,10.0,2019-01-02 13:35:00+09:00
2019-01-02 13:40:00+09:00,27.01,22.55,24.65,8.83,28.47,10.0,2019-01-02 13:40:00+09:00
2019-01-02 13:45:00+09:00,27.09,22.62,24.73,8.85,28.62,10.0,2019-01-02 13:45:00+09:00
2019-01-02 13:50:00+09:00,27.17,22.69,24.81,8.87,28.76,10.0,2019-01-02 13:50:00+09:00
2019-01-02 13:55:00+09:00,27.25,22.76,24.89,8.88,28.9,10.0,2019-01-02 13:55:00+09:00
2019-01-02 14:00:00+09:00,27.33,22.83,24.97,8.9,29.04,10.0,2019-01-02 14:00:00+09:00
2019-01-02 14:05:00+09:00,27.4,22.9,25.05,8.92,29.17,10.0,2019-01-02 14:05:00+09:00
2019-01-02 14:10:00+09:00,27.47,22.97,25.12,8.93,29.29,10.0,2019-01-02 14:10:00+09:00
2019-01-02 14:15:00+09:00,27.52,23.04,25.19,8.95,29.4,10.0,2019-01-02 14:15:00+09:00
2019-01-02 14:20:00+09:00,27.57,23.1,25.26,8.97,29.5,10.0,2019-01-02 14:20:00+09:00
2019-01-02 14:25:00+09:00,27.61,23.17,25.31,8.98,29.59,10.0,2019-01-02 14:25:00+09:00
2019-01-02 14:30:00+09:00,27.64,23.23,25.37,9.0,29.68,10.0,2019-01-02 14:30:00+09:00
2019-01-02 14:35:00+09:00,27.66,23.29,25.42,9.02,29.75,10.0,2019-01-02 14:35:00+09:00
2019-01-02 14:40:00+09:00,27.67,23.35,25.46,9.03,29.81,10.0,2019-01-02 14:40:00+09:00
2019-01-02 14:45:00+09:00,27.67,23.4,25.49,9.05,29.87,10.0,2019-01-02 14:45:00+09:00
2019-01-02 14:50:00+09:00,27.67,23.45,25.52,9.07,29.91,10.0,2019-01-02 14:50:00+09:00
2019-01-02 14:55:00+09:00,27.65,23.5,25.54,9.08,29.94,10.0,2019-01-02 14:55:00+09:00
2019-01-02 15:00:00+09:00,27.64,23.55,25.56,9.1,29.97,10.0,2019-01-02 15:00:00+09:00
2019-01-02 15:05:00+09:00,27.61,23.59,25.58,9.07,29.99,10.0,2019-01-02 15:05:00+09:00
2019-01-02 15:10:00+09:00,27.58,23.63,25.58,9.03,30.0,10.0,2019-01-02 15:10:00+09:00
2019-01-02 15:15:00+09:00,27.53,23.66,25.58,9.0,29.99,10.0,2019-01-02 15:15:00+09:00
2019-01-02 15:20:00+09:00,27.47,23.69,25.57,8.97,29.97,10.0,2019-01-02 15:20:00+09:00
2019-01-02 15:25:00+09:00,27.4,23.71,25.55,8.93,29.94,10.0,2019-01-02 15:25:00+09:00
2019-01-02 15:30:00+09:00,27.32,23.73,25.52,8.9,29.9,10.0,2019-01-02 15:30:00+09:00
2019-01-02 15:35:00+09:00,27.22,23.74,25.48,8.87,29.84,10.0,2019-01-02 15:35:00+09:00
2019-01-02 15:40:00+09:00,27.12,23.75,25.43,8.83,29.77,10.0,2019-01-02 15:40:00+09:00
2019-01-02 15:45:00+09:00,27.01,23.75,25.38,8.8,29.69,10.0,2019-01-02 15:45:00+09:00
2019-01-02 15:50:00+09:00,26.89,23.75,25.31,8.77,29.6,10.0,2019-01-02 15:50:00+09:00
2019-01-02 15:55:00+09:00,26.77,23.74,25.24,8.73,29.5,10.0,2019-01-02 15:55:00+09:00
2019-01-02 16:00:00+09:00,26.63,23.72,25.17,8.7,29.39,10.0,2019-01-02 16:00:00+09:00
